season,year,hour,day,count
3,1,16,5,528
3,1,17,5,617
3,1,18,5,546
3,1,19,5,452
3,1,20,5,356
3,1,21,5,303
3,1,22,5,277
3,1,23,5,174
3,1,0,6,168
3,1,1,6,79
3,1,2,6,69
3,1,3,6,35
3,1,4,6,12
3,1,5,6,22
3,1,6,6,36
3,1,7,6,66
3,1,8,6,162
3,1,9,6,237
3,1,10,6,417
3,1,11,6,492
3,1,12,6,471
3,1,13,6,504
3,1,14,6,514
3,1,15,6,563
3,1,16,6,462
3,1,17,6,463
3,1,18,6,442
3,1,19,6,392
3,1,20,6,207
3,1,21,6,104
3,1,22,6,78
3,1,23,6,145
3,1,0,0,99
3,1,1,0,73
3,1,2,0,84
3,1,3,0,42
3,1,4,0,22
3,1,5,0,12
3,1,6,0,15
3,1,7,0,42
3,1,8,0,129
3,1,9,0,232
3,1,10,0,388
3,1,11,0,489
3,1,12,0,545
3,1,13,0,493
3,1,14,0,457
3,1,15,0,355
3,1,16,0,474
3,1,17,0,503
3,1,18,0,500
3,1,19,0,292
3,1,20,0,104
3,1,21,0,171
3,1,22,0,166
3,1,23,0,123
3,1,0,1,104
3,1,1,1,55
3,1,2,1,40
3,1,3,1,28
3,1,4,1,11
3,1,5,1,4
3,1,6,1,15
3,1,7,1,43
3,1,8,1,127
3,1,9,1,229
3,1,10,1,359
3,1,11,1,459
3,1,12,1,543
3,1,13,1,566
3,1,14,1,512
3,1,15,1,449
3,1,16,1,500
3,1,17,1,498
3,1,18,1,482
3,1,19,1,374
3,1,20,1,261
3,1,21,1,184
3,1,22,1,121
3,1,23,1,70
3,1,0,2,29
3,1,1,2,24
3,1,2,2,5
3,1,3,2,10
3,1,4,2,8
3,1,5,2,38
3,1,6,2,172
3,1,7,2,493
3,1,8,2,632
3,1,9,2,323
3,1,10,2,172
3,1,11,2,198
3,1,12,2,287
3,1,13,2,275
3,1,14,2,274
3,1,15,2,292
3,1,16,2,458
3,1,17,2,856
3,1,18,2,839
3,1,19,2,552
3,1,20,2,385
3,1,21,2,268
3,1,22,2,179
3,1,23,2,95
3,1,0,3,37
3,1,1,3,13
3,1,2,3,9
3,1,3,3,4
3,1,4,3,5
3,1,5,3,40
3,1,6,3,210
3,1,7,3,500
3,1,8,3,725
3,1,9,3,290
3,1,10,3,235
3,1,11,3,217
3,1,12,3,266
3,1,13,3,234
3,1,14,3,211
3,1,15,3,245
3,1,16,3,430
3,1,17,3,863
3,1,18,3,839
3,1,19,3,662
3,1,20,3,412
3,1,21,3,296
3,1,22,3,219
3,1,23,3,150
3,1,0,4,65
3,1,1,4,18
3,1,2,4,8
3,1,3,4,9
3,1,4,4,8
3,1,5,4,38
3,1,6,4,200
3,1,7,4,482
3,1,8,4,646
3,1,9,4,123
3,1,10,4,49
3,1,11,4,62
3,1,12,4,137
3,1,13,4,191
3,1,14,4,216
3,1,15,4,270
3,1,16,4,416
3,1,17,4,808
3,1,18,4,835
3,1,19,4,558
3,1,20,4,406
3,1,21,4,272
3,1,22,4,217
3,1,23,4,169
3,1,0,5,96
3,1,1,5,29
3,1,2,5,11
3,1,3,5,9
3,1,4,5,8
3,1,5,5,40
3,1,6,5,140
3,1,7,5,486
3,1,8,5,719
3,1,9,5,344
3,1,10,5,224
3,1,11,5,296
3,1,12,5,323
3,1,13,5,354
3,1,14,5,253
3,1,15,5,331
3,1,16,5,470
3,1,17,5,772
3,1,18,5,792
3,1,19,5,568
3,1,20,5,391
3,1,21,5,301
3,1,22,5,299
3,1,23,5,248
3,1,0,6,150
3,1,1,6,117
3,1,2,6,77
3,1,3,6,43
3,1,4,6,11
3,1,5,6,15
3,1,6,6,34
3,1,7,6,82
3,1,8,6,230
3,1,9,6,348
3,1,10,6,422
3,1,11,6,578
3,1,12,6,694
3,1,13,6,668
3,1,14,6,626
3,1,15,6,512
3,1,16,6,114
3,1,17,6,171
3,1,18,6,167
3,1,19,6,215
3,1,20,6,194
3,1,21,6,181
3,1,22,6,194
3,1,23,6,133
3,1,0,0,124
3,1,1,0,124
3,1,2,0,96
3,1,3,0,46
3,1,4,0,28
3,1,5,0,55
3,1,6,0,35
3,1,7,0,70
3,1,8,0,170
3,1,9,0,299
3,1,10,0,495
3,1,11,0,585
3,1,12,0,757
3,1,13,0,729
3,1,14,0,647
3,1,15,0,696
3,1,16,0,701
3,1,17,0,671
3,1,18,0,560
3,1,19,0,496
3,1,20,0,356
3,1,21,0,206
3,1,22,0,189
3,1,23,0,92
3,1,0,1,41
3,1,1,1,18
3,1,2,1,17
3,1,3,1,12
3,1,4,1,5
3,1,5,1,40
3,1,6,1,180
3,1,7,1,447
3,1,8,1,730
3,1,9,1,361
3,1,10,1,210
3,1,11,1,236
3,1,12,1,332
3,1,13,1,323
3,1,14,1,340
3,1,15,1,346
3,1,16,1,488
3,1,17,1,871
3,1,18,1,968
3,1,19,1,633
3,1,20,1,390
3,1,21,1,285
3,1,22,1,159
3,1,23,1,93
3,1,0,2,32
3,1,1,2,10
3,1,2,2,6
3,1,3,2,8
3,1,4,2,9
3,1,5,2,44
3,1,6,2,211
3,1,7,2,596
3,1,8,2,750
3,1,9,2,358
3,1,10,2,196
3,1,11,2,247
3,1,12,2,316
3,1,13,2,328
3,1,14,2,255
3,1,15,2,326
3,1,16,2,536
3,1,17,2,970
3,1,18,2,877
3,1,19,2,596
3,1,20,2,461
3,1,21,2,310
3,1,22,2,216
3,1,23,2,109
3,1,0,3,49
3,1,1,3,21
3,1,2,3,11
3,1,3,3,7
3,1,4,3,5
3,1,5,3,48
3,1,6,3,205
3,1,7,3,557
3,1,8,3,770
3,1,9,3,328
3,1,10,3,205
3,1,11,3,232
3,1,12,3,352
3,1,13,3,323
3,1,14,3,278
3,1,15,3,318
3,1,16,3,509
3,1,17,3,925
3,1,18,3,977
3,1,19,3,635
3,1,20,3,470
3,1,21,3,306
3,1,22,3,212
3,1,23,3,127
3,1,0,4,57
3,1,1,4,28
3,1,2,4,9
3,1,3,4,11
3,1,4,4,6
3,1,5,4,57
3,1,6,4,195
3,1,7,4,571
3,1,8,4,758
3,1,9,4,338
3,1,10,4,212
3,1,11,4,254
3,1,12,4,297
3,1,13,4,283
3,1,14,4,274
3,1,15,4,352
3,1,16,4,491
3,1,17,4,884
3,1,18,4,852
3,1,19,4,674
3,1,20,4,463
3,1,21,4,317
3,1,22,4,251
3,1,23,4,170
3,1,0,5,87
3,1,1,5,41
3,1,2,5,30
3,1,3,5,14
3,1,4,5,12
3,1,5,5,41
3,1,6,5,152
3,1,7,5,454
3,1,8,5,766
3,1,9,5,347
3,1,10,5,246
3,1,11,5,280
3,1,12,5,409
3,1,13,5,408
3,1,14,5,371
3,1,15,5,367
3,1,16,5,563
3,1,17,5,894
3,1,18,5,808
3,1,19,5,579
3,1,20,5,404
3,1,21,5,312
3,1,22,5,229
3,1,23,5,195
3,1,0,6,207
3,1,1,6,109
3,1,2,6,93
3,1,3,6,37
3,1,4,6,6
3,1,5,6,16
3,1,6,6,33
3,1,7,6,73
3,1,8,6,212
3,1,9,6,342
3,1,10,6,442
3,1,11,6,627
3,1,12,6,706
3,1,13,6,704
3,1,14,6,715
3,1,15,6,654
3,1,16,6,783
3,1,17,6,729
3,1,18,6,614
3,1,19,6,478
3,1,20,6,330
3,1,21,6,296
3,1,22,6,279
3,1,23,6,229
3,1,0,0,151
3,1,1,0,117
3,1,2,0,89
3,1,3,0,48
3,1,4,0,8
3,1,5,0,13
3,1,6,0,35
3,1,7,0,71
3,1,8,0,128
3,1,9,0,296
3,1,10,0,490
3,1,11,0,559
3,1,12,0,656
3,1,13,0,694
3,1,14,0,635
3,1,15,0,557
3,1,16,0,596
3,1,17,0,570
3,1,18,0,481
3,1,19,0,403
3,1,20,0,324
3,1,21,0,191
3,1,22,0,127
3,1,23,0,94
3,1,0,1,45
3,1,1,1,21
3,1,2,1,13
3,1,3,1,7
3,1,4,1,11
3,1,5,1,45
3,1,6,1,164
3,1,7,1,492
3,1,8,1,683
3,1,9,1,299
3,1,10,1,202
3,1,11,1,252
3,1,12,1,295
3,1,13,1,343
3,1,14,1,332
3,1,15,1,338
3,1,16,1,453
3,1,17,1,842
3,1,18,1,774
3,1,19,1,486
3,1,20,1,340
3,1,21,1,233
3,1,22,1,129
3,1,23,1,70
3,1,0,2,13
3,1,1,2,5
3,1,2,2,4
3,1,3,2,6
3,1,4,2,7
3,1,5,2,48
3,1,6,2,167
3,1,7,2,356
3,1,8,2,672
3,1,9,2,293
3,1,10,2,160
3,1,11,2,151
3,1,12,2,88
3,1,13,2,114
3,1,14,2,143
3,1,15,2,36
3,1,16,2,141
3,1,17,2,338
3,1,18,2,281
3,1,19,2,324
3,1,20,2,290
3,1,21,2,207
3,1,22,2,151
3,1,23,2,78
3,1,0,3,26
3,1,1,3,12
3,1,2,3,3
3,1,3,3,5
3,1,4,3,10
3,1,5,3,56
3,1,6,3,172
3,1,7,3,545
3,1,8,3,797
3,1,9,3,362
3,1,10,3,192
3,1,11,3,247
3,1,12,3,313
3,1,13,3,289
3,1,14,3,286
3,1,15,3,311
3,1,16,3,466
3,1,17,3,886
3,1,18,3,892
3,1,19,3,611
3,1,20,3,409
3,1,21,3,349
3,1,22,3,229
3,1,23,3,123
3,1,0,4,58
3,1,1,4,18
3,1,2,4,11
3,1,3,4,6
3,1,4,4,6
3,1,5,4,56
3,1,6,4,170
3,1,7,4,534
3,1,8,4,790
3,1,9,4,355
3,1,10,4,190
3,1,11,4,243
3,1,12,4,290
3,1,13,4,336
3,1,14,4,298
3,1,15,4,291
3,1,16,4,457
3,1,17,4,976
3,1,18,4,900
3,1,19,4,603
3,1,20,4,417
3,1,21,4,274
3,1,22,4,287
3,1,23,4,154
3,1,0,5,66
3,1,1,5,49
3,1,2,5,14
3,1,3,5,12
3,1,4,5,10
3,1,5,5,49
3,1,6,5,165
3,1,7,5,503
3,1,8,5,757
3,1,9,5,383
3,1,10,5,225
3,1,11,5,321
3,1,12,5,389
3,1,13,5,421
3,1,14,5,412
3,1,15,5,423
3,1,16,5,567
3,1,17,5,846
3,1,18,5,805
3,1,19,5,588
3,1,20,5,369
3,1,21,5,312
3,1,22,5,295
3,1,23,5,186
3,1,0,6,172
3,1,1,6,124
3,1,2,6,83
3,1,3,6,45
3,1,4,6,15
3,1,5,6,17
3,1,6,6,41
3,1,7,6,77
3,1,8,6,218
3,1,9,6,377
3,1,10,6,474
3,1,11,6,626
3,1,12,6,688
3,1,13,6,707
3,1,14,6,654
3,1,15,6,750
3,1,16,6,680
3,1,17,6,646
3,1,18,6,598
3,1,19,6,407
3,1,20,6,325
3,1,21,6,261
3,1,22,6,239
3,1,23,6,171
4,1,0,0,180
4,1,1,0,142
4,1,2,0,95
4,1,3,0,54
4,1,4,0,10
4,1,5,0,6
4,1,6,0,16
4,1,7,0,57
4,1,8,0,175
4,1,9,0,276
4,1,10,0,489
4,1,11,0,570
4,1,12,0,776
4,1,13,0,702
4,1,14,0,666
4,1,15,0,640
4,1,16,0,691
4,1,17,0,723
4,1,18,0,540
4,1,19,0,413
4,1,20,0,252
4,1,21,0,196
4,1,22,0,138
4,1,23,0,100
4,1,0,1,64
4,1,1,1,18
4,1,2,1,8
4,1,3,1,5
4,1,4,1,8
4,1,5,1,37
4,1,6,1,168
4,1,7,1,530
4,1,8,1,750
4,1,9,1,328
4,1,10,1,198
4,1,11,1,238
4,1,12,1,342
4,1,13,1,328
4,1,14,1,303
4,1,15,1,300
4,1,16,1,516
4,1,17,1,898
4,1,18,1,853
4,1,19,1,590
4,1,20,1,432
4,1,21,1,256
4,1,22,1,172
4,1,23,1,94
4,1,0,2,64
4,1,1,2,13
4,1,2,2,14
4,1,3,2,5
4,1,4,2,9
4,1,5,2,47
4,1,6,2,194
4,1,7,2,556
4,1,8,2,805
4,1,9,2,409
4,1,10,2,170
4,1,11,2,218
4,1,12,2,302
4,1,13,2,305
4,1,14,2,293
4,1,15,2,303
4,1,16,2,495
4,1,17,2,967
4,1,18,2,822
4,1,19,2,539
4,1,20,2,425
4,1,21,2,297
4,1,22,2,188
4,1,23,2,98
4,1,0,3,40
4,1,1,3,29
4,1,2,3,17
4,1,3,3,10
4,1,4,3,14
4,1,5,3,36
4,1,6,3,182
4,1,7,3,532
4,1,8,3,838
4,1,9,3,334
4,1,10,3,185
4,1,11,3,227
4,1,12,3,316
4,1,13,3,340
4,1,14,3,277
4,1,15,3,300
4,1,16,3,468
4,1,17,3,953
4,1,18,3,884
4,1,19,3,627
4,1,20,3,434
4,1,21,3,360
4,1,22,3,215
4,1,23,3,115
4,1,0,4,65
4,1,1,4,21
4,1,2,4,16
4,1,3,4,7
4,1,4,4,8
4,1,5,4,66
4,1,6,4,169
4,1,7,4,558
4,1,8,4,794
4,1,9,4,335
4,1,10,4,208
4,1,11,4,294
4,1,12,4,335
4,1,13,4,326
4,1,14,4,258
4,1,15,4,296
4,1,16,4,472
4,1,17,4,905
4,1,18,4,899
4,1,19,4,559
4,1,20,4,457
4,1,21,4,253
4,1,22,4,47
4,1,23,4,45
4,1,0,5,17
4,1,1,5,13
4,1,2,5,10
4,1,3,5,7
4,1,4,5,12
4,1,5,5,38
4,1,6,5,138
4,1,7,5,394
4,1,8,5,705
4,1,9,5,426
4,1,10,5,245
4,1,11,5,361
4,1,12,5,380
4,1,13,5,410
4,1,14,5,399
4,1,15,5,392
4,1,16,5,502
4,1,17,5,808
4,1,18,5,667
4,1,19,5,508
4,1,20,5,336
4,1,21,5,237
4,1,22,5,220
4,1,23,5,190
4,1,0,6,149
4,1,1,6,101
4,1,2,6,92
4,1,3,6,29
4,1,4,6,14
4,1,5,6,15
4,1,6,6,37
4,1,7,6,73
4,1,8,6,211
4,1,9,6,332
4,1,10,6,472
4,1,11,6,663
4,1,12,6,682
4,1,13,6,686
4,1,14,6,750
4,1,15,6,727
4,1,16,6,722
4,1,17,6,712
4,1,18,6,594
4,1,19,6,470
4,1,20,6,315
4,1,21,6,292
4,1,22,6,221
4,1,23,6,196
4,1,0,0,147
4,1,1,0,116
4,1,2,0,92
4,1,3,0,58
4,1,4,0,7
4,1,5,0,10
4,1,6,0,22
4,1,7,0,57
4,1,8,0,144
4,1,9,0,285
4,1,10,0,479
4,1,11,0,591
4,1,12,0,680
4,1,13,0,594
4,1,14,0,612
4,1,15,0,649
4,1,16,0,648
4,1,17,0,575
4,1,18,0,401
4,1,19,0,257
4,1,20,0,194
4,1,21,0,123
4,1,22,0,91
4,1,23,0,57
4,1,0,1,45
4,1,1,1,18
4,1,2,1,12
4,1,3,1,7
4,1,4,1,10
4,1,5,1,36
4,1,6,1,155
4,1,7,1,483
4,1,8,1,784
4,1,9,1,340
4,1,10,1,179
4,1,11,1,272
4,1,12,1,323
4,1,13,1,305
4,1,14,1,244
4,1,15,1,329
4,1,16,1,459
4,1,17,1,856
4,1,18,1,613
4,1,19,1,516
4,1,20,1,262
4,1,21,1,218
4,1,22,1,207
4,1,23,1,105
4,1,0,2,31
4,1,1,2,11
4,1,2,2,2
4,1,3,2,5
4,1,4,2,10
4,1,5,2,43
4,1,6,2,179
4,1,7,2,260
4,1,8,2,134
4,1,9,2,86
4,1,10,2,45
4,1,11,2,99
4,1,12,2,104
4,1,13,2,154
4,1,14,2,163
4,1,15,2,209
4,1,16,2,374
4,1,17,2,715
4,1,18,2,687
4,1,19,2,395
4,1,20,2,306
4,1,21,2,289
4,1,22,2,240
4,1,23,2,98
4,1,0,3,52
4,1,1,3,19
4,1,2,3,9
4,1,3,3,7
4,1,4,3,11
4,1,5,3,34
4,1,6,3,177
4,1,7,3,515
4,1,8,3,809
4,1,9,3,362
4,1,10,3,175
4,1,11,3,230
4,1,12,3,358
4,1,13,3,279
4,1,14,3,251
4,1,15,3,319
4,1,16,3,478
4,1,17,3,917
4,1,18,3,810
4,1,19,3,593
4,1,20,3,497
4,1,21,3,209
4,1,22,3,241
4,1,23,3,220
4,1,0,4,76
4,1,1,4,25
4,1,2,4,13
4,1,3,4,11
4,1,4,4,10
4,1,5,4,39
4,1,6,4,133
4,1,7,4,391
4,1,8,4,738
4,1,9,4,359
4,1,10,4,177
4,1,11,4,214
4,1,12,4,288
4,1,13,4,294
4,1,14,4,267
4,1,15,4,325
4,1,16,4,497
4,1,17,4,901
4,1,18,4,887
4,1,19,4,534
4,1,20,4,441
4,1,21,4,321
4,1,22,4,232
4,1,23,4,155
4,1,0,5,102
4,1,1,5,46
4,1,2,5,11
4,1,3,5,16
4,1,4,5,11
4,1,5,5,41
4,1,6,5,137
4,1,7,5,428
4,1,8,5,785
4,1,9,5,384
4,1,10,5,260
4,1,11,5,304
4,1,12,5,468
4,1,13,5,424
4,1,14,5,400
4,1,15,5,470
4,1,16,5,634
4,1,17,5,900
4,1,18,5,761
4,1,19,5,500
4,1,20,5,372
4,1,21,5,267
4,1,22,5,264
4,1,23,5,171
4,1,0,6,191
4,1,1,6,141
4,1,2,6,75
4,1,3,6,56
4,1,4,6,11
4,1,5,6,10
4,1,6,6,30
4,1,7,6,84
4,1,8,6,206
4,1,9,6,395
4,1,10,6,539
4,1,11,6,647
4,1,12,6,743
4,1,13,6,710
4,1,14,6,576
4,1,15,6,620
4,1,16,6,659
4,1,17,6,610
4,1,18,6,495
4,1,19,6,341
4,1,20,6,247
4,1,21,6,215
4,1,22,6,185
4,1,23,6,179
4,1,0,0,127
4,1,1,0,109
4,1,2,0,74
4,1,3,0,22
4,1,4,0,11
4,1,5,0,10
4,1,6,0,23
4,1,7,0,35
4,1,8,0,62
4,1,9,0,86
4,1,10,0,185
4,1,11,0,336
4,1,12,0,392
4,1,13,0,320
4,1,14,0,314
4,1,15,0,306
4,1,16,0,333
4,1,17,0,157
4,1,18,0,106
4,1,19,0,114
4,1,20,0,116
4,1,21,0,113
4,1,22,0,79
4,1,23,0,80
4,1,0,1,51
4,1,1,1,37
4,1,2,1,15
4,1,3,1,10
4,1,4,1,7
4,1,5,1,19
4,1,6,1,59
4,1,7,1,154
4,1,8,1,397
4,1,9,1,332
4,1,10,1,298
4,1,11,1,308
4,1,12,1,341
4,1,13,1,405
4,1,14,1,420
4,1,15,1,370
4,1,16,1,377
4,1,17,1,497
4,1,18,1,456
4,1,19,1,371
4,1,20,1,227
4,1,21,1,151
4,1,22,1,107
4,1,23,1,69
4,1,0,2,31
4,1,1,2,13
4,1,2,2,7
4,1,3,2,3
4,1,4,2,7
4,1,5,2,19
4,1,6,2,143
4,1,7,2,362
4,1,8,2,713
4,1,9,2,382
4,1,10,2,164
4,1,11,2,193
4,1,12,2,260
4,1,13,2,238
4,1,14,2,244
4,1,15,2,254
4,1,16,2,424
4,1,17,2,806
4,1,18,2,784
4,1,19,2,514
4,1,20,2,360
4,1,21,2,225
4,1,22,2,162
4,1,23,2,84
4,1,0,3,33
4,1,1,3,8
4,1,2,3,8
4,1,3,3,6
4,1,4,3,6
4,1,5,3,40
4,1,6,3,175
4,1,7,3,507
4,1,8,3,839
4,1,9,3,366
4,1,10,3,217
4,1,11,3,291
4,1,12,3,390
4,1,13,3,297
4,1,14,3,271
4,1,15,3,319
4,1,16,3,566
4,1,17,3,948
4,1,18,3,844
4,1,19,3,566
4,1,20,3,392
4,1,21,3,269
4,1,22,3,197
4,1,23,3,136
4,1,0,4,42
4,1,1,4,11
4,1,2,4,11
4,1,3,4,3
4,1,4,4,10
4,1,5,4,42
4,1,6,4,159
4,1,7,4,478
4,1,8,4,798
4,1,9,4,355
4,1,10,4,204
4,1,11,4,251
4,1,12,4,326
4,1,13,4,291
4,1,14,4,348
4,1,15,4,460
4,1,16,4,481
4,1,17,4,827
4,1,18,4,692
4,1,19,4,743
4,1,20,4,415
4,1,21,4,260
4,1,22,4,177
4,1,23,4,186
4,1,0,5,68
4,1,1,5,37
4,1,2,5,16
4,1,3,5,6
4,1,4,5,8
4,1,5,5,35
4,1,6,5,143
4,1,7,5,392
4,1,8,5,745
4,1,9,5,400
4,1,10,5,275
4,1,11,5,313
4,1,12,5,387
4,1,13,5,381
4,1,14,5,371
4,1,15,5,455
4,1,16,5,520
4,1,17,5,837
4,1,18,5,642
4,1,19,5,493
4,1,20,5,308
4,1,21,5,190
4,1,22,5,160
4,1,23,5,100
4,1,0,6,249
4,1,1,6,146
4,1,2,6,67
4,1,3,6,15
4,1,4,6,11
4,1,5,6,11
4,1,6,6,28
4,1,7,6,70
4,1,8,6,174
4,1,9,6,266
4,1,10,6,347
4,1,11,6,527
4,1,12,6,573
4,1,13,6,670
4,1,14,6,597
4,1,15,6,615
4,1,16,6,637
4,1,17,6,528
4,1,18,6,473
4,1,19,6,332
4,1,20,6,255
4,1,21,6,204
4,1,22,6,189
4,1,23,6,125
4,1,0,0,111
4,1,1,0,112
4,1,2,0,66
4,1,3,0,28
4,1,4,0,12
4,1,5,0,11
4,1,6,0,24
4,1,7,0,51
4,1,8,0,132
4,1,9,0,223
4,1,10,0,428
4,1,11,0,494
4,1,12,0,562
4,1,13,0,619
4,1,14,0,617
4,1,15,0,568
4,1,16,0,581
4,1,17,0,539
4,1,18,0,453
4,1,19,0,336
4,1,20,0,246
4,1,21,0,196
4,1,22,0,125
4,1,23,0,105
4,1,0,1,48
4,1,1,1,29
4,1,2,1,6
4,1,3,1,4
4,1,4,1,10
4,1,5,1,40
4,1,6,1,147
4,1,7,1,476
4,1,8,1,737
4,1,9,1,359
4,1,10,1,168
4,1,11,1,263
4,1,12,1,284
4,1,13,1,146
4,1,14,1,185
4,1,15,1,260
4,1,16,1,447
4,1,17,1,766
4,1,18,1,592
4,1,19,1,239
4,1,20,1,256
4,1,21,1,206
4,1,22,1,126
4,1,23,1,81
4,1,0,2,48
4,1,1,2,13
4,1,2,2,3
4,1,3,2,2
4,1,4,2,7
4,1,5,2,52
4,1,6,2,172
4,1,7,2,525
4,1,8,2,835
4,1,9,2,355
4,1,10,2,222
4,1,11,2,228
4,1,12,2,325
4,1,13,2,328
4,1,14,2,308
4,1,15,2,346
4,1,16,2,446
4,1,17,2,943
4,1,18,2,838
4,1,19,2,531
4,1,20,2,432
4,1,21,2,195
4,1,22,2,181
4,1,23,2,199
4,1,0,3,49
4,1,1,3,17
4,1,2,3,16
4,1,3,3,7
4,1,4,3,4
4,1,5,3,41
4,1,6,3,178
4,1,7,3,464
4,1,8,3,817
4,1,9,3,382
4,1,10,3,228
4,1,11,3,234
4,1,12,3,332
4,1,13,3,310
4,1,14,3,270
4,1,15,3,301
4,1,16,3,466
4,1,17,3,888
4,1,18,3,884
4,1,19,3,516
4,1,20,3,414
4,1,21,3,329
4,1,22,3,215
4,1,23,3,99
4,1,0,4,57
4,1,1,4,14
4,1,2,4,14
4,1,3,4,5
4,1,4,4,5
4,1,5,4,42
4,1,6,4,153
4,1,7,4,508
4,1,8,4,834
4,1,9,4,387
4,1,10,4,218
4,1,11,4,268
4,1,12,4,377
4,1,13,4,332
4,1,14,4,285
4,1,15,4,353
4,1,16,4,450
4,1,17,4,890
4,1,18,4,788
4,1,19,4,513
4,1,20,4,387
4,1,21,4,283
4,1,22,4,229
4,1,23,4,117
4,1,0,5,56
4,1,1,5,16
4,1,2,5,10
4,1,3,5,5
4,1,4,5,6
4,1,5,5,36
4,1,6,5,131
4,1,7,5,154
4,1,8,5,467
4,1,9,5,389
4,1,10,5,224
4,1,11,5,252
4,1,12,5,332
4,1,13,5,375
4,1,14,5,365
4,1,15,5,395
4,1,16,5,565
4,1,17,5,425
4,1,18,5,233
4,1,19,5,232
4,1,20,5,229
4,1,21,5,206
4,1,22,5,190
4,1,23,5,131
4,1,0,6,123
4,1,1,6,95
4,1,2,6,78
4,1,3,6,29
4,1,4,6,18
4,1,5,6,13
4,1,6,6,31
4,1,7,6,65
4,1,8,6,193
4,1,9,6,363
4,1,10,6,423
4,1,11,6,612
4,1,12,6,703
4,1,13,6,714
4,1,14,6,711
4,1,15,6,711
4,1,16,6,691
4,1,17,6,731
4,1,18,6,521
4,1,19,6,345
4,1,20,6,259
4,1,21,6,296
4,1,22,6,202
4,1,23,6,163
4,1,0,0,154
4,1,1,0,117
4,1,2,0,132
4,1,3,0,41
4,1,4,0,21
4,1,5,0,10
4,1,6,0,26
4,1,7,0,56
4,1,8,0,143
4,1,9,0,269
4,1,10,0,443
4,1,11,0,547
4,1,12,0,675
4,1,13,0,626
4,1,14,0,640
4,1,15,0,623
4,1,16,0,591
4,1,17,0,491
4,1,18,0,413
4,1,19,0,266
4,1,20,0,195
4,1,21,0,166
4,1,22,0,113
4,1,23,0,66
4,1,0,1,31
4,1,1,1,11
4,1,2,1,5
4,1,3,1,6
4,1,4,1,7
4,1,5,1,46
4,1,6,1,144
4,1,7,1,452
4,1,8,1,728
4,1,9,1,360
4,1,10,1,212
4,1,11,1,211
4,1,12,1,283
4,1,13,1,315
4,1,14,1,282
4,1,15,1,296
4,1,16,1,524
4,1,17,1,922
4,1,18,1,786
4,1,19,1,514
4,1,20,1,403
4,1,21,1,174
4,1,22,1,183
4,1,23,1,163
4,1,0,2,37
4,1,1,2,17
4,1,2,2,7
4,1,3,2,1
4,1,4,2,7
4,1,5,2,50
4,1,6,2,158
4,1,7,2,531
4,1,8,2,761
4,1,9,2,334
4,1,10,2,221
4,1,11,2,253
4,1,12,2,378
4,1,13,2,303
4,1,14,2,296
4,1,15,2,346
4,1,16,2,541
4,1,17,2,938
4,1,18,2,826
4,1,19,2,482
4,1,20,2,379
4,1,21,2,295
4,1,22,2,194
4,1,23,2,111
4,1,0,3,46
4,1,1,3,27
4,1,2,3,6
4,1,3,3,4
4,1,4,3,6
4,1,5,3,53
4,1,6,3,173
4,1,7,3,526
4,1,8,3,801
4,1,9,3,373
4,1,10,3,171
4,1,11,3,236
4,1,12,3,316
4,1,13,3,306
4,1,14,3,301
4,1,15,3,308
4,1,16,3,532
4,1,17,3,963
4,1,18,3,858
4,1,19,3,572
4,1,20,3,441
4,1,21,3,313
4,1,22,3,238
4,1,23,3,123
4,1,0,4,76
4,1,1,4,28
4,1,2,4,18
4,1,3,4,8
4,1,4,4,5
4,1,5,4,55
4,1,6,4,171
4,1,7,4,495
4,1,8,4,779
4,1,9,4,343
4,1,10,4,225
4,1,11,4,238
4,1,12,4,319
4,1,13,4,313
4,1,14,4,285
4,1,15,4,305
4,1,16,4,499
4,1,17,4,886
4,1,18,4,809
4,1,19,4,542
4,1,20,4,347
4,1,21,4,271
4,1,22,4,207
4,1,23,4,135
4,1,0,5,71
4,1,1,5,36
4,1,2,5,19
4,1,3,5,13
4,1,4,5,5
4,1,5,5,50
4,1,6,5,144
4,1,7,5,421
4,1,8,5,734
4,1,9,5,403
4,1,10,5,197
4,1,11,5,290
4,1,12,5,392
4,1,13,5,337
4,1,14,5,351
4,1,15,5,448
4,1,16,5,582
4,1,17,5,817
4,1,18,5,665
4,1,19,5,471
4,1,20,5,311
4,1,21,5,292
4,1,22,5,217
4,1,23,5,178
4,1,0,6,142
4,1,1,6,146
4,1,2,6,90
4,1,3,6,26
4,1,4,6,13
4,1,5,6,9
4,1,6,6,31
4,1,7,6,86
4,1,8,6,213
4,1,9,6,328
4,1,10,6,479
4,1,11,6,585
4,1,12,6,668
4,1,13,6,760
4,1,14,6,750
4,1,15,6,711
4,1,16,6,612
4,1,17,6,618
4,1,18,6,456
4,1,19,6,300
4,1,20,6,296
4,1,21,6,209
4,1,22,6,157
4,1,23,6,167
4,1,0,0,117
4,1,1,0,133
4,1,2,0,116
4,1,3,0,79
4,1,4,0,20
4,1,5,0,28
4,1,6,0,39
4,1,7,0,65
4,1,8,0,173
4,1,9,0,330
4,1,10,0,434
4,1,11,0,462
4,1,12,0,491
4,1,13,0,391
4,1,14,0,402
4,1,15,0,301
4,1,16,0,293
4,1,17,0,225
4,1,18,0,154
4,1,19,0,54
4,1,20,0,55
4,1,21,0,46
